reception_time,mmsi,latitude,longitude,is_in_zone,speed_over_ground,course_over_ground,message_type
2025-11-02 12:55:21+00,258144500,59.475983,10.687585,False,0.0,,1
2025-11-02 12:56:00+00,259049530,59.484235,10.473452,False,20.2,322.8,18
2025-11-02 12:56:05+00,257003590,59.588793,10.62373,True,27.4,173.3,1
2025-11-02 12:56:30+00,258144500,59.475978,10.687585,False,0.0,,1
2025-11-02 12:56:33+00,257144400,59.466988,10.44504,False,5.6,287.2,1
2025-11-02 12:56:33+00,258003500,59.546333,10.571942,False,0.0,130.6,18
2025-11-02 12:57:00+00,257267400,59.492287,10.380018,False,0.0,,3
2025-11-02 12:57:08+00,257003590,59.580742,10.624902,True,27.3,176.2,1
2025-11-02 12:57:30+00,259049530,59.490777,10.463093,False,20.5,316.2,18
2025-11-02 12:57:40+00,258144500,59.476002,10.68759,False,0.0,,1
2025-11-02 12:57:40+00,257819000,59.583617,10.618267,True,0.0,325.0,3
2025-11-02 12:57:42+00,257144400,59.467535,10.441638,False,5.7,286.2,1
2025-11-02 12:57:43+00,257100550,59.546803,10.572378,False,0.0,,18
2025-11-02 12:58:11+00,257003590,59.573047,10.623132,True,27.2,188.4,1
2025-11-02 12:58:34+00,257101500,59.608115,10.409522,False,0.0,,18
2025-11-02 12:58:50+00,258144500,59.476002,10.687578,False,0.0,,3
2025-11-02 12:58:52+00,257144400,59.468025,10.438103,False,5.6,286.7,1
2025-11-02 12:59:00+00,259049530,59.497818,10.45371,False,20.6,331.8,18
2025-11-02 12:59:12+00,257003590,59.568633,10.617842,False,11.8,247.0,1
2025-11-02 12:59:31+00,258003500,59.54632,10.571923,False,0.0,130.6,18
2025-11-02 13:00:00+00,258144500,59.475995,10.687577,False,0.0,,1
2025-11-02 13:00:01+00,257144400,59.468557,10.434715,False,5.7,286.0,1
2025-11-02 13:00:16+00,259049530,59.503777,10.445307,False,20.7,323.8,18
2025-11-02 13:00:17+00,257003590,59.566522,10.615303,False,11.4,173.1,3
2025-11-02 13:00:39+00,257819000,59.583617,10.618267,True,0.0,282.0,3
2025-11-02 13:01:02+00,257144400,59.468992,10.431685,False,5.7,286.4,1
2025-11-02 13:01:05+00,257267400,59.4923,10.380032,False,0.0,,3
2025-11-02 13:01:11+00,258144500,59.475993,10.68756,False,0.0,,1
2025-11-02 13:01:19+00,257003590,59.560462,10.611932,False,27.6,216.8,1
2025-11-02 13:01:30+00,259049530,59.509217,10.436673,False,20.8,324.6,18
2025-11-02 13:01:34+00,257101500,59.608125,10.409547,False,0.0,,18
2025-11-02 13:02:11+00,257144400,59.469487,10.428238,False,5.5,286.2,1
2025-11-02 13:02:21+00,258144500,59.476,10.687575,False,0.0,,1
2025-11-02 13:02:21+00,257003590,59.553888,10.60232,False,28.8,216.0,1
2025-11-02 13:02:33+00,258010350,59.61294,10.41083,False,7.6,176.8,3
2025-11-02 13:02:34+00,258003500,59.54634,10.571955,False,0.0,130.6,18
2025-11-02 13:02:47+00,259049530,59.515213,10.428437,False,20.6,324.2,18
2025-11-02 13:02:50+00,257267400,59.4923,10.38002,False,0.0,,3
2025-11-02 13:03:22+00,257144400,59.470032,10.424772,False,5.6,286.7,1
2025-11-02 13:03:22+00,257003590,59.547148,10.592922,False,28.9,217.0,1
2025-11-02 13:03:30+00,258144500,59.476017,10.687577,False,0.0,,1
2025-11-02 13:03:37+00,258010350,59.612297,10.412257,False,1.9,105.2,3
2025-11-02 13:03:39+00,257819000,59.583617,10.618267,True,0.0,311.0,3
2025-11-02 13:03:44+00,257100550,59.5468,10.572373,False,0.0,,18
2025-11-02 13:04:00+00,259049530,59.520962,10.420528,False,20.7,324.1,18
2025-11-02 13:04:25+00,257003590,59.54152,10.58167,False,28.4,240.4,1
2025-11-02 13:04:32+00,257144400,59.470528,10.421352,False,5.6,288.8,1
2025-11-02 13:04:34+00,257101500,59.608128,10.409587,False,0.0,,18
2025-11-02 13:04:41+00,258144500,59.476012,10.687582,False,0.0,,3
2025-11-02 13:04:45+00,258010350,59.612397,10.412673,False,0.2,44.5,1
2025-11-02 13:05:15+00,259049530,59.526782,10.413032,False,19.9,328.8,18
2025-11-02 13:05:26+00,257003590,59.53723,10.567835,False,28.9,240.2,1
2025-11-02 13:05:33+00,258003500,59.54632,10.571937,False,0.0,194.1,18
2025-11-02 13:05:42+00,257144400,59.47111,10.417967,False,5.5,289.3,1
2025-11-02 13:05:50+00,258144500,59.476008,10.6876,False,0.0,,1
2025-11-02 13:05:53+00,258010350,59.6124,10.412673,False,0.0,58.0,1
2025-11-02 13:06:29+00,257003590,59.533007,10.553705,False,29.3,238.1,1
2025-11-02 13:06:30+00,259049530,59.53343,10.410012,False,19.5,352.5,18
2025-11-02 13:06:39+00,257819000,59.583617,10.618267,True,0.0,312.0,3
2025-11-02 13:06:44+00,257100550,59.546802,10.572382,False,0.0,,18
2025-11-02 13:06:51+00,257144400,59.471705,10.414732,False,5.5,289.5,1
2025-11-02 13:06:59+00,257267400,59.492287,10.380015,False,0.0,,3
2025-11-02 13:07:00+00,258144500,59.476012,10.68758,False,0.0,,1
2025-11-02 13:07:04+00,258010350,59.612397,10.412697,False,0.0,58.0,1
2025-11-02 13:07:31+00,257003590,59.528583,10.53963,False,29.5,236.5,1
2025-11-02 13:07:36+00,257101500,59.608133,10.409568,False,0.0,,18
2025-11-02 13:07:47+00,259049530,59.540285,10.40959,False,19.7,1.6,18
2025-11-02 13:08:02+00,257144400,59.4723,10.411405,False,5.5,290.5,1
2025-11-02 13:08:09+00,258144500,59.476002,10.687575,False,0.0,,1
2025-11-02 13:08:13+00,258010350,59.612388,10.412685,False,0.0,58.0,1
2025-11-02 13:08:32+00,258003500,59.546325,10.571942,False,0.0,194.1,18
2025-11-02 13:08:33+00,257003590,59.52309,10.527923,False,28.0,202.6,1
2025-11-02 13:09:00+00,257267400,59.492287,10.38001,False,0.0,,3
2025-11-02 13:09:01+00,259049530,59.547005,10.4101,False,19.8,359.6,18
2025-11-02 13:09:12+00,257144400,59.473002,10.40814,False,5.6,296.3,1
2025-11-02 13:09:17+00,258010350,59.612392,10.412683,False,0.0,58.0,3
2025-11-02 13:09:20+00,258144500,59.476002,10.687593,False,0.0,,1
2025-11-02 13:09:34+00,257003590,59.515512,10.521892,False,29.0,207.4,1
2025-11-02 13:09:42+00,257819000,59.583617,10.618267,True,0.0,317.0,3
2025-11-02 13:09:42+00,257100550,59.546802,10.572387,False,0.0,,18
2025-11-02 13:10:15+00,259049530,59.553758,10.410598,False,19.5,6.0,18
2025-11-02 13:10:22+00,257144400,59.473872,10.405007,False,5.6,298.2,1
2025-11-02 13:10:23+00,258010350,59.612392,10.412673,False,0.0,58.0,1
2025-11-02 13:10:30+00,258144500,59.476003,10.68758,False,0.0,,1
2025-11-02 13:10:33+00,257101500,59.608127,10.409597,False,0.0,,18
2025-11-02 13:10:37+00,257003590,59.511503,10.50998,False,28.6,266.0,1
2025-11-02 13:11:29+00,259049530,59.560367,10.411667,False,19.3,1.4,18
2025-11-02 13:11:32+00,258003500,59.54633,10.571945,False,0.0,194.1,18
2025-11-02 13:11:32+00,257144400,59.47474,10.401813,False,5.6,298.7,1
2025-11-02 13:11:33+00,258010350,59.612402,10.412673,False,0.0,58.0,1
2025-11-02 13:11:38+00,257003590,59.51109,10.49344,False,29.4,267.0,1
2025-11-02 13:11:40+00,258144500,59.475983,10.68758,False,0.0,,1
2025-11-02 13:12:41+00,257003590,59.510963,10.477168,False,28.6,267.0,1
2025-11-02 13:12:41+00,257819000,59.583617,10.618267,True,0.0,307.0,3
2025-11-02 13:12:41+00,258144500,59.476012,10.687563,False,0.0,,1
2025-11-02 13:12:43+00,257144400,59.475557,10.398888,False,4.4,301.2,1
2025-11-02 13:12:43+00,258010350,59.612403,10.412673,False,0.0,58.0,1
2025-11-02 13:13:01+00,259049530,59.56843,10.415432,False,19.6,20.5,18
2025-11-02 13:13:05+00,257267400,59.492287,10.380007,False,0.0,,3
2025-11-02 13:13:35+00,257101500,59.608143,10.409575,False,0.0,,18
2025-11-02 13:13:45+00,257003590,59.510122,10.460572,False,28.8,266.3,1
2025-11-02 13:13:50+00,258144500,59.476022,10.687577,False,0.0,,1
2025-11-02 13:13:51+00,257144400,59.476272,10.397253,False,3.1,314.9,1
2025-11-02 13:13:54+00,258010350,59.612402,10.412672,False,0.0,58.0,1
2025-11-02 13:14:09+00,111257002,59.608,10.47034,False,121.0,201.3,9
2025-11-02 13:14:15+00,259049530,59.574873,10.418982,False,19.9,12.9,18
2025-11-02 13:14:31+00,258003500,59.546308,10.571922,False,0.0,194.1,18
2025-11-02 13:14:46+00,257003590,59.509758,10.444287,False,29.0,267.8,1
2025-11-02 13:15:00+00,258144500,59.475997,10.68757,False,0.0,,1
2025-11-02 13:15:01+00,257144400,59.47699,10.395867,False,3.2,317.0,1
2025-11-02 13:15:02+00,257267400,59.4923,10.38001,False,0.0,,3
2025-11-02 13:15:04+00,258010350,59.612407,10.412683,False,0.0,58.0,1
2025-11-02 13:15:18+00,111257002,59.572218,10.442905,False,122.0,201.3,9
2025-11-02 13:15:29+00,259049530,59.581585,10.421442,False,20.2,4.4,18
2025-11-02 13:15:40+00,257819000,59.583617,10.618267,True,0.0,296.0,3
2025-11-02 13:15:49+00,257003590,59.50934,10.428042,False,28.8,268.1,1
2025-11-02 13:16:03+00,257144400,59.477617,10.394813,False,2.6,322.7,1
2025-11-02 13:16:10+00,258144500,59.475993,10.687567,False,0.0,,1
2025-11-02 13:16:14+00,258010350,59.612405,10.412677,False,0.0,58.0,1
2025-11-02 13:16:28+00,111257002,59.536598,10.40896,False,122.0,206.4,9
2025-11-02 13:16:30+00,259049530,59.587287,10.423167,False,20.6,8.2,18
2025-11-02 13:16:34+00,257101500,59.608118,10.409593,False,0.0,,18
2025-11-02 13:16:51+00,257003590,59.508768,10.411908,False,28.9,264.3,1
2025-11-02 13:17:11+00,257144400,59.478247,10.393502,False,2.4,308.9,1
2025-11-02 13:17:17+00,258010350,59.6123,10.412113,False,2.2,244.9,3
2025-11-02 13:17:20+00,258144500,59.475983,10.687575,False,0.0,,1
2025-11-02 13:17:32+00,258003500,59.54633,10.571948,False,0.0,194.1,18
2025-11-02 13:17:39+00,111257002,59.500215,10.373313,False,122.0,206.3,9
2025-11-02 13:17:46+00,259049530,59.59427,10.424182,False,13.8,352.2,18
2025-11-02 13:17:53+00,257003590,59.508225,10.395533,False,29.4,263.6,1
2025-11-02 13:18:20+00,258010350,59.612873,10.410728,False,5.8,347.0,3
2025-11-02 13:18:22+00,257144400,59.478758,10.392068,False,2.8,297.7,1
2025-11-02 13:18:30+00,258144500,59.475992,10.687543,False,0.0,,1
2025-11-02 13:18:42+00,257819000,59.583617,10.618267,True,0.0,309.0,3
2025-11-02 13:18:45+00,257100550,59.546803,10.57239,False,0.0,,18
2025-11-02 13:18:48+00,111257002,59.473313,10.415597,False,130.0,116.5,9
2025-11-02 13:18:55+00,257003590,59.507465,10.378927,False,29.7,267.5,1
2025-11-02 13:18:56+00,257267400,59.4923,10.380015,False,0.0,,3
2025-11-02 13:19:01+00,259049530,59.600488,10.41952,False,19.8,334.6,18
2025-11-02 13:19:32+00,257144400,59.47919,10.390483,False,2.4,296.6,1
2025-11-02 13:19:34+00,257101500,59.608125,10.409603,False,0.0,,18
2025-11-02 13:19:40+00,258144500,59.475983,10.687543,False,0.0,,1
2025-11-02 13:19:57+00,257003590,59.506517,10.362365,False,29.2,257.8,1
2025-11-02 13:20:06+00,259049530,59.605937,10.41452,False,17.8,338.2,18
2025-11-02 13:20:31+00,258003500,59.546332,10.571955,False,0.0,194.1,18
2025-11-02 13:20:43+00,257144400,59.479358,10.389205,False,1.7,263.2,1
2025-11-02 13:20:50+00,258144500,59.475988,10.687565,False,0.0,,1
2025-11-02 13:21:02+00,257267400,59.4923,10.380013,False,0.0,,3
2025-11-02 13:21:12+00,259049530,59.610375,10.411592,False,10.8,351.0,18
2025-11-02 13:21:39+00,257819000,59.583617,10.618267,True,0.0,288.0,3
2025-11-02 13:21:44+00,257100550,59.5468,10.572393,False,0.0,,18
2025-11-02 13:21:52+00,257144400,59.479182,10.388718,False,0.2,134.1,1
2025-11-02 13:22:00+00,258144500,59.476003,10.687545,False,0.0,,1
2025-11-02 13:22:34+00,257101500,59.608127,10.409598,False,0.0,,18
2025-11-02 13:23:02+00,257144400,59.479257,10.38827,False,1.1,285.0,1
2025-11-02 13:23:10+00,258144500,59.475998,10.687565,False,0.0,,1
2025-11-02 13:24:13+00,257144400,59.479307,10.38776,False,0.5,282.3,1
2025-11-02 13:24:21+00,258144500,59.475992,10.687575,False,0.0,,1
2025-11-02 13:24:43+00,257100550,59.546802,10.57239,False,0.0,,18
2025-11-02 13:25:04+00,257267400,59.492287,10.380015,False,0.0,,3
2025-11-02 13:25:21+00,257144400,59.479158,10.388403,False,0.3,87.6,1
2025-11-02 13:25:30+00,258144500,59.476003,10.687563,False,0.0,,1
2025-11-02 13:25:36+00,257101500,59.608132,10.40962,False,0.0,,18
2025-11-02 13:26:31+00,257144400,59.479182,10.38821,False,0.4,314.8,1
2025-11-02 13:26:40+00,258144500,59.476005,10.687563,False,0.0,,1
2025-11-02 13:27:05+00,257267400,59.492287,10.380005,False,0.0,,3
2025-11-02 13:27:40+00,257819000,59.583617,10.618267,True,0.0,293.0,3
2025-11-02 13:27:42+00,257144400,59.479273,10.387517,False,2.6,269.4,1
2025-11-02 13:27:43+00,257100550,59.546797,10.572392,False,0.0,,18
2025-11-02 13:27:51+00,258144500,59.476008,10.687575,False,0.0,,1
2025-11-02 13:28:34+00,257101500,59.608123,10.40961,False,0.0,,18
2025-11-02 13:28:52+00,257144400,59.479908,10.386087,False,3.9,335.6,1
2025-11-02 13:29:00+00,258144500,59.476018,10.687553,False,0.0,,3
2025-11-02 13:29:53+00,257144400,59.481107,10.385438,False,4.8,349.6,1
2025-11-02 13:30:11+00,258144500,59.476012,10.687552,False,0.0,,1
2025-11-02 13:30:41+00,257819000,59.583617,10.618283,True,0.0,306.0,3
2025-11-02 13:30:55+00,257267400,59.4923,10.380008,False,0.0,,3
2025-11-02 13:31:01+00,257144400,59.482722,10.385015,False,5.2,352.6,1
2025-11-02 13:31:20+00,258144500,59.476012,10.687563,False,0.0,,1
2025-11-02 13:31:33+00,257101500,59.608115,10.409573,False,0.0,,18
2025-11-02 13:32:03+00,258010350,59.612878,10.41068,False,6.9,175.6,3
2025-11-02 13:32:11+00,257144400,59.484412,10.384478,False,5.2,350.3,1
2025-11-02 13:32:30+00,258144500,59.475997,10.687565,False,0.0,,1
2025-11-02 13:32:33+00,258003500,59.546332,10.57197,False,0.0,194.1,18
2025-11-02 13:33:04+00,257267400,59.4923,10.380005,False,0.0,,3
2025-11-02 13:33:07+00,258010350,59.61225,10.412245,False,2.4,91.4,3
2025-11-02 13:33:21+00,257144400,59.486033,10.383852,False,5.0,346.5,1
2025-11-02 13:33:39+00,257819000,59.583617,10.618267,True,0.0,311.0,3
2025-11-02 13:33:40+00,258144500,59.476008,10.687588,False,0.0,,1
2025-11-02 13:33:43+00,257100550,59.546797,10.572387,False,0.0,,18
2025-11-02 13:34:14+00,258010350,59.6124,10.412667,False,0.3,24.6,1
2025-11-02 13:34:32+00,257144400,59.48757,10.382907,False,4.7,339.5,1
2025-11-02 13:34:35+00,257101500,59.608132,10.40959,False,0.0,,18
2025-11-02 13:34:50+00,258144500,59.47601,10.687587,False,0.0,,3
2025-11-02 13:35:20+00,258010350,59.612408,10.412698,False,0.0,73.8,3
2025-11-02 13:35:34+00,258003500,59.546325,10.571953,False,0.0,194.1,18
2025-11-02 13:35:42+00,257144400,59.488853,10.381858,False,3.8,334.2,1
2025-11-02 13:36:00+00,258144500,59.475998,10.687577,False,0.0,,1
2025-11-02 13:36:23+00,258010350,59.61241,10.4127,False,0.0,73.8,1
2025-11-02 13:36:42+00,257819000,59.583617,10.618283,True,0.0,328.0,3
2025-11-02 13:36:42+00,257100550,59.546797,10.572392,False,0.0,,18
2025-11-02 13:36:51+00,257144400,59.489832,10.380913,False,2.9,332.0,1
2025-11-02 13:37:03+00,257267400,59.492287,10.38002,False,0.0,,3
2025-11-02 13:37:10+00,258144500,59.476008,10.687587,False,0.0,,1
2025-11-02 13:37:34+00,258010350,59.612418,10.412708,False,0.0,73.8,1
2025-11-02 13:37:36+00,257101500,59.608122,10.409598,False,0.0,,18
2025-11-02 13:38:03+00,257144400,59.49058,10.380143,False,2.1,332.4,1
2025-11-02 13:38:20+00,258144500,59.476013,10.68757,False,0.0,,1
2025-11-02 13:38:34+00,258003500,59.546328,10.57195,False,0.0,194.1,18
2025-11-02 13:38:43+00,258010350,59.612415,10.412697,False,0.0,73.8,1
2025-11-02 13:38:50+00,257267400,59.4923,10.38,False,0.0,,3
2025-11-02 13:39:13+00,257144400,59.491142,10.379603,False,1.6,334.0,1
2025-11-02 13:39:31+00,258144500,59.476028,10.687572,False,0.0,,1
2025-11-02 13:39:39+00,257819000,59.583617,10.618283,True,0.0,319.0,3
2025-11-02 13:39:44+00,257100550,59.546793,10.572385,False,0.0,,18
2025-11-02 13:39:55+00,258010350,59.612413,10.412705,False,0.0,73.8,1
2025-11-02 13:40:21+00,257144400,59.491537,10.379262,False,1.3,336.3,1
2025-11-02 13:40:34+00,257101500,59.608122,10.40959,False,0.0,,18
2025-11-02 13:40:41+00,258144500,59.476013,10.68755,False,0.0,,3
2025-11-02 13:41:04+00,258010350,59.612417,10.41271,False,0.0,73.8,1
2025-11-02 13:41:22+00,257144400,59.49187,10.379027,False,1.0,343.3,1
2025-11-02 13:41:32+00,258003500,59.546325,10.571955,False,0.0,194.1,18
2025-11-02 13:41:50+00,258144500,59.476,10.687558,False,0.0,,1
2025-11-02 13:42:14+00,258010350,59.612418,10.412713,False,0.0,73.8,1
2025-11-02 13:42:41+00,257144400,59.492147,10.37886,False,0.5,344.6,1
2025-11-02 13:42:44+00,257100550,59.5468,10.572393,False,0.0,,18
2025-11-02 13:43:01+00,258144500,59.476005,10.687577,False,0.0,,1
2025-11-02 13:43:01+00,257267400,59.492287,10.380033,False,0.0,,3
2025-11-02 13:43:24+00,258010350,59.612412,10.412697,False,0.0,73.8,1
2025-11-02 13:43:33+00,257101500,59.608112,10.409595,False,0.0,,18
2025-11-02 13:43:52+00,257144400,59.492265,10.378687,False,0.4,313.4,1
2025-11-02 13:44:10+00,258144500,59.476007,10.687567,False,0.0,,1
2025-11-02 13:44:32+00,258003500,59.546323,10.571947,False,0.0,194.1,18
2025-11-02 13:44:33+00,258010350,59.612407,10.412705,False,0.0,73.8,1
2025-11-02 13:44:53+00,257144400,59.492312,10.378582,False,0.3,298.2,1
2025-11-02 13:44:57+00,257267400,59.492287,10.380028,False,0.0,,3
2025-11-02 13:45:20+00,258144500,59.476005,10.68757,False,0.0,,1
2025-11-02 13:45:44+00,258010350,59.612407,10.412708,False,0.0,73.8,1
2025-11-02 13:46:12+00,257144400,59.492338,10.378423,False,0.1,306.4,1
2025-11-02 13:46:30+00,258144500,59.476018,10.687572,False,0.0,,1
2025-11-02 13:46:50+00,258010350,59.612347,10.41232,False,1.4,263.6,3
2025-11-02 13:47:22+00,257144400,59.492353,10.378475,False,0.2,66.2,1
2025-11-02 13:47:32+00,258003500,59.546325,10.57195,False,0.0,194.1,18
2025-11-02 13:47:40+00,258144500,59.476023,10.687558,False,0.0,,1
2025-11-02 13:47:53+00,258010350,59.612253,10.410785,False,3.5,315.6,3
2025-11-02 13:48:32+00,257144400,59.492363,10.378562,False,0.1,87.2,1
2025-11-02 13:48:41+00,257819000,59.583617,10.618267,True,0.0,292.0,3
2025-11-02 13:48:45+00,257100550,59.546795,10.572385,False,0.0,,18
2025-11-02 13:48:51+00,258144500,59.476025,10.687545,False,0.0,,1
2025-11-02 13:48:56+00,257267400,59.492287,10.380017,False,0.0,,3
2025-11-02 13:49:34+00,257101500,59.608125,10.409602,False,0.0,,18
2025-11-02 13:49:41+00,257144400,59.492373,10.378673,False,0.2,79.7,1
2025-11-02 13:49:59+00,258144500,59.476022,10.68754,False,0.0,,1
2025-11-02 13:50:32+00,258003500,59.546327,10.57195,False,0.0,194.1,18
2025-11-02 13:50:49+00,257267400,59.492287,10.38001,False,0.0,,3
2025-11-02 13:50:52+00,257144400,59.492367,10.378775,False,0.0,9.5,1
2025-11-02 13:51:09+00,258144500,59.476007,10.687558,False,0.0,,1
2025-11-02 13:51:39+00,257819000,59.583617,10.618267,True,0.0,316.0,3
2025-11-02 13:51:43+00,257100550,59.546795,10.572387,False,0.0,,18
2025-11-02 13:52:01+00,257144400,59.492368,10.378758,False,0.0,,1
2025-11-02 13:52:21+00,258144500,59.476017,10.687562,False,0.0,,1
2025-11-02 13:53:12+00,257144400,59.49238,10.378743,False,0.1,330.9,1
2025-11-02 13:53:31+00,258144500,59.476018,10.687565,False,0.0,,1
2025-11-02 13:54:23+00,257144400,59.492392,10.37875,False,0.0,,1
2025-11-02 13:54:40+00,257819000,59.583617,10.618267,True,0.0,283.0,3
2025-11-02 13:54:41+00,258144500,59.476008,10.687573,False,0.0,,1
2025-11-02 13:54:44+00,257100550,59.546795,10.572393,False,0.0,,18
2025-11-02 13:55:03+00,257267400,59.492287,10.380013,False,0.0,,3
2025-11-02 13:55:32+00,257144400,59.492375,10.378765,False,0.0,,1
2025-11-02 13:55:34+00,257101500,59.608117,10.409632,False,0.0,,18
2025-11-02 13:55:50+00,258144500,59.476007,10.687553,False,0.0,,1
2025-11-02 13:56:34+00,258003500,59.54633,10.571952,False,0.0,194.1,18
2025-11-02 13:56:41+00,257144400,59.492402,10.378705,False,0.0,,1
2025-11-02 13:56:42+00,232031538,59.467137,10.574562,False,13.1,12.2,1
2025-11-02 13:56:57+00,257267400,59.492287,10.380012,False,0.0,,3
2025-11-02 13:57:00+00,258144500,59.476015,10.687568,False,0.0,,1
2025-11-02 13:57:44+00,257100550,59.546797,10.572387,False,0.0,,18
2025-11-02 13:57:51+00,257144400,59.492405,10.378723,False,0.0,,3
2025-11-02 13:57:52+00,232031538,59.471358,10.576378,False,13.1,12.3,1
2025-11-02 13:58:11+00,258144500,59.476007,10.687557,False,0.0,,1
2025-11-02 13:58:35+00,257101500,59.608117,10.409603,False,0.0,,18
2025-11-02 13:59:03+00,232031538,59.475572,10.578187,False,13.0,12.0,1
2025-11-02 13:59:21+00,258144500,59.476008,10.687557,False,0.0,,1
2025-11-02 13:59:32+00,258003500,59.546328,10.571952,False,0.0,194.1,18
2025-11-02 13:59:57+00,257003590,59.483437,10.354585,False,28.3,114.9,3
2025-11-02 14:00:11+00,232031538,59.479588,10.579968,False,13.0,12.1,1
2025-11-02 14:00:31+00,258144500,59.476013,10.687548,False,0.1,,1
2025-11-02 14:00:42+00,257819000,59.583617,10.618267,True,0.0,251.0,3
2025-11-02 14:00:43+00,257100550,59.546798,10.572393,False,0.0,,18
2025-11-02 14:00:48+00,257267400,59.492287,10.380013,False,0.0,,3
2025-11-02 14:00:55+00,257144400,59.492402,10.3787,False,0.0,,3
2025-11-02 14:00:59+00,257003590,59.48004,10.369377,False,28.9,114.0,1
2025-11-02 14:01:22+00,232031538,59.483763,10.581822,False,13.0,12.9,1
2025-11-02 14:01:40+00,258144500,59.476007,10.687557,False,0.0,,1
2025-11-02 14:02:01+00,257003590,59.476793,10.384372,False,29.0,110.7,1
2025-11-02 14:02:31+00,232031538,59.487823,10.583472,False,12.9,11.8,1
2025-11-02 14:02:32+00,258003500,59.54634,10.571947,False,0.0,194.1,18
2025-11-02 14:02:51+00,258144500,59.476023,10.687558,False,0.0,,1
2025-11-02 14:03:00+00,258010350,59.61271,10.410673,False,6.9,172.1,3
2025-11-02 14:03:02+00,257267400,59.492287,10.380017,False,0.0,,3
2025-11-02 14:03:03+00,257003590,59.473548,10.399348,False,28.8,114.3,1
2025-11-02 14:03:40+00,257819000,59.583617,10.618283,True,0.0,297.0,3
2025-11-02 14:03:41+00,232031538,59.491932,10.585168,False,12.9,11.6,1
2025-11-02 14:03:43+00,257100550,59.546795,10.572388,False,0.1,,18
2025-11-02 14:04:01+00,258144500,59.476013,10.687563,False,0.0,,1
2025-11-02 14:04:01+00,258010350,59.612075,10.412082,False,2.4,92.6,3
2025-11-02 14:04:05+00,257003590,59.470037,10.413962,False,28.7,116.6,1
2025-11-02 14:04:05+00,257144400,59.492402,10.37871,False,0.0,,3
2025-11-02 14:04:35+00,257101500,59.60812,10.409602,False,0.0,,18
2025-11-02 14:04:42+00,232031538,59.495512,10.586513,False,12.8,11.1,1
2025-11-02 14:05:04+00,258010350,59.61237,10.41265,False,0.7,26.6,1
2025-11-02 14:05:06+00,257003590,59.466318,10.428157,False,29.0,118.9,1
2025-11-02 14:05:10+00,258144500,59.476002,10.687557,False,0.0,,1
2025-11-02 14:05:32+00,258003500,59.546327,10.571937,False,0.0,194.1,18
2025-11-02 14:05:52+00,232031538,59.499598,10.588037,False,12.7,10.7,1
2025-11-02 14:06:14+00,258010350,59.612407,10.412695,False,0.0,49.2,1
2025-11-02 14:06:21+00,258144500,59.476005,10.687573,False,0.0,,1
2025-11-02 14:06:42+00,257100550,59.546803,10.572393,False,0.0,,18
2025-11-02 14:07:01+00,232031538,59.503635,10.589577,False,12.8,10.8,1
2025-11-02 14:07:05+00,257267400,59.492287,10.380008,False,0.0,,3
2025-11-02 14:07:13+00,257144400,59.492395,10.378727,False,0.0,,3
2025-11-02 14:07:17+00,258010350,59.612412,10.41269,False,0.0,49.2,3
2025-11-02 14:07:17+00,257182000,59.612705,10.625632,False,21.2,175.1,1
2025-11-02 14:07:31+00,258144500,59.476018,10.687563,False,0.0,,1
2025-11-02 14:07:34+00,257101500,59.608128,10.40959,False,0.0,,18
2025-11-02 14:08:13+00,232031538,59.507853,10.591162,False,12.9,10.8,1
2025-11-02 14:08:23+00,257182000,59.606333,10.626725,False,21.3,174.8,1
2025-11-02 14:08:24+00,258010350,59.612408,10.4127,False,0.0,49.2,1
2025-11-02 14:08:32+00,258003500,59.546327,10.571945,False,0.0,194.1,18
2025-11-02 14:08:41+00,258144500,59.476027,10.687565,False,0.0,,1
2025-11-02 14:09:03+00,257267400,59.4923,10.380005,False,0.0,,3
2025-11-02 14:09:22+00,232031538,59.511902,10.592682,False,12.9,10.6,1
2025-11-02 14:09:29+00,257182000,59.59978,10.627893,False,21.2,175.5,1
2025-11-02 14:09:29+00,257144400,59.49239,10.378727,False,0.0,326.7,3
2025-11-02 14:09:33+00,258010350,59.612408,10.412717,False,0.0,49.2,1
2025-11-02 14:09:40+00,257819000,59.583617,10.618283,True,0.0,288.0,3
2025-11-02 14:09:45+00,257100550,59.5468,10.57239,False,0.0,,18
2025-11-02 14:09:51+00,258144500,59.476025,10.687565,False,0.0,,1
2025-11-02 14:10:26+00,232031538,59.515665,10.594095,False,12.8,12.2,3
2025-11-02 14:10:34+00,258010350,59.612407,10.41271,False,0.0,49.2,1
2025-11-02 14:10:35+00,257182000,59.593407,10.628672,True,21.2,177.2,1
2025-11-02 14:10:36+00,257101500,59.608142,10.409592,False,0.0,,18
2025-11-02 14:11:00+00,258144500,59.47601,10.687572,False,0.0,,1
2025-11-02 14:11:31+00,232031538,59.519247,10.596812,False,12.8,25.7,1
2025-11-02 14:11:41+00,257182000,59.586818,10.629252,True,21.3,178.3,1
2025-11-02 14:11:44+00,258010350,59.612403,10.41269,False,0.0,49.2,1
2025-11-02 14:12:11+00,258144500,59.476012,10.687563,False,0.0,,1
2025-11-02 14:12:15+00,257054700,59.491233,10.350295,False,8.5,93.6,1
2025-11-02 14:12:27+00,257144400,59.492407,10.378668,False,0.0,305.7,3
2025-11-02 14:12:41+00,257819000,59.5836,10.618283,True,0.0,295.0,3
